city,名称,id,纬度,经度,评价分数,介绍,封面图片
银川,憬曦游乐场,150359675,38.51105,106.256962,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,博守击剑综合运动馆,150363911,38.444077,106.269276,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,密语云间养生桑拿会所,150365151,38.438887,106.298996,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,八一社区妇女之家,150367902,38.507494,106.122276,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,妇女之家(兴庆区银古路迎宾社区),150373381,38.433454,106.299144,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,湖畔嘉苑福瑞苑健身亭,150388142,38.470304,106.202477,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,富强台球俱乐部,150396639,38.3757,106.092557,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,小闫按摩中心,150397936,38.510659,106.306133,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,妇女之家(兴庆区富宁街自强社区),150413335,38.468988,106.261742,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,小王子与土豆仔(新华百货宁阳广场店),150420862,38.491682,106.13625,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,巨核24小时智能健身俱乐部,151313735,38.494801,106.246219,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宁夏工商职业技术学院新校区-体育馆,151318313,38.529339,106.131644,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,三合电竞,151319330,38.490691,106.239976,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,创领致美东方御养(万科翡翠林溪花园小区店),151329177,38.451401,106.217979,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,议事亭,150194911,38.492298,106.489637,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,银新苑北社区党群活动服务站,150204725,38.49572,106.240181,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,乐舒康按摩中心,150204726,38.479158,106.324118,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,妇女之家(兴庆区银古路景湖社区),150214562,38.465251,106.309979,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,妇女之家(纺苑),150238314,38.490034,106.134405,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,茂盛香草文化园,148546724,38.466271,106.373366,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,尚酷乔氏台球俱乐部,148550808,38.471981,106.195393,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,长城花园社区雷锋广场,148599992,38.466224,106.251989,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,乐沐汤泉洗浴汗蒸,148602282,38.452124,106.271618,0.0,,https://dimg04.c-ctrip.com/images/0HJ4d12000g89cwfz07E7.jpg
银川,影院式(澳海熙园店),148605874,38.446731,106.231493,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,牧云阁美术馆,148619519,38.46875,106.29038,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,健英台球俱乐部(学明园东区店),148863435,38.504935,106.139948,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,般若密室(东方红总店),148864515,38.460648,106.28137,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,自由空间(争先巷店),149345102,38.493719,106.151661,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,剧场沉浸故事,149383534,38.438406,106.270062,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,乡愁记忆馆,149644714,38.495719,106.487369,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,凯思电竞(良田购物广场店),149646177,38.469445,106.24204,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,小闫推拿馆,149949370,38.51132,106.304798,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,宁夏科技馆-宇宙探秘,149990357,38.488096,106.22653,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,古乐堂养骨馆,149991841,38.476679,106.178839,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,观花町,150141392,38.465602,106.267863,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,妇女之家(兴庆区大新镇湖韵社区),150145549,38.438591,106.318458,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,佐登妮丝(玺悦湾店),150151259,38.5068,106.20414,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
银川,妇女之家(兴庆区掌政镇镇河村党群服务中心),150155406,38.45051,106.392351,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
银川,骑士部落马术俱乐部,150224339,38.397143,106.390995,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
